refset;algorithm;variation;bp distance;Recall snps;Recall genes;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso);ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
DeRycke;LR;normal;100;29,0;52,0;73,44763670064874;0,6217345872518286;18,0;44,0;51,0;51,0;2,4038461538461537;2,0;80,15873015873017;0,8013584117032394;21,0;34,0;36,0;36,0;1,6944444444444444;1,0
DeRycke;LR;normal;500;76,0;232,0;58,98334830955858;0,47874421202162054;15,0;45,0;72,0;117,0;17,314655172413794;10,0;72,03442197820009;0,6286031986998322;30,0;63,0;80,0;94,0;6,206896551724138;3,0
DeRycke;LR;normal;1000;95,0;352,0;55,18336525934595;0,4679016411937969;9,0;36,0;47,0;106,0;59,20454545454545;23,5;72,20895721479307;0,6440421407636268;31,0;64,0;82,0;109,0;9,9171974522293;5,0
DeRycke;LR;normal;2000;106,0;462,0;51,904953161808734;0,4945804212761825;8,0;27,0;39,0;75,0;161,82467532467533;50,5;76,93746981237229;0,7444086135009257;31,0;64,0;82,0;109,0;12,17142857142857;7,0
DeRycke;LR;graphlet;100;29,0;52,0;72,68303985171455;0,6535005224660397;18,0;43,0;50,0;51,0;2,4615384615384617;2,0;75,9920634920635;0,7988505747126436;22,0;32,0;34,0;36,0;1,9722222222222223;1,0
DeRycke;LR;graphlet;500;76,0;232,0;58,91988655509379;0,47801321786957374;14,0;44,0;72,0;117,0;17,32758620689655;10,0;71,4387738563151;0,6234862396355048;26,0;61,0;80,0;94,0;6,275862068965517;3,0
DeRycke;LR;graphlet;1000;95,0;352,0;55,33772799037251;0,4718490096148496;11,0;40,0;51,0;106,0;59,13636363636363;23,5;72,20895721479307;0,6440421407636268;31,0;64,0;82,0;109,0;9,9171974522293;5,0
DeRycke;LR;graphlet;2000;106,0;462,0;51,904953161808734;0,4945804212761825;8,0;27,0;39,0;75,0;161,82467532467533;50,5;76,92171651495448;0,7441892190296663;31,0;63,0;82,0;109,0;12,177142857142858;7,0
DeRycke;LR;autoencode;100;29,0;52,0;75,48656163113995;0,634796238244514;17,0;46,0;50,0;51,0;2,3653846153846154;2,0;76,16843033509699;0,7668756530825497;20,0;32,0;35,0;36,0;1,8888888888888888;1,0
DeRycke;LR;autoencode;500;76,0;232,0;67,4379422666517;0,547574202730966;28,0;75,0;102,0;140,0;13,939655172413794;7,0;69,81340410875644;0,5995113194699818;25,0;59,0;72,0;93,0;6,448275862068965;3,0
