refset;algorithm;variation;weighted;bp distance;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso);ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
DeRycke;SVM;normal;unweighted;100;75,15432098765432;0,7340647857889238;21,0;33,0;35,0;35,0;2,0555555555555554;1,0;70,32627865961199;0,6771159874608149;16,0;33,0;35,0;36,0;2,0555555555555554;2,0
DeRycke;SVM;normal;unweighted;500;81,50654402528465;0,7847113154597453;44,0;83,0;92,0;100,0;4,517241379310345;2,0;61,076725150938046;0,5324898519016601;17,0;44,0;61,0;87,0;8,448275862068966;5,0
DeRycke;SVM;normal;unweighted;1000;84,1849801580685;0,7732650933667775;51,0;95,0;110,0;134,0;5,420382165605096;2,0;58,82582452396039;0,4724457398088519;9,0;29,0;48,0;92,0;16,095541401273884;9,0
DeRycke;SVM;normal;unweighted;2000;86,20063161805685;0,834198397573476;60,0;106,0;116,0;139,0;7,702857142857143;2,0;58,492216236299456;0,511551114885324;8,0;21,0;41,0;71,0;26,177142857142858;14,0
DeRycke;SVM;graphlet;weighted;100;68,84920634920636;0,7102403343782654;19,0;30,0;36,0;36,0;2,0555555555555554;1,0;63,1172839506173;0,6147335423197491;15,0;31,0;35,0;36,0;2,2222222222222223;2,0
DeRycke;SVM;graphlet;weighted;500;83,84659021840432;0,8213250808829903;49,0;82,0;92,0;108,0;3,8448275862068964;2,0;60,0363669516593;0,4891837525229757;13,0;42,0;62,0;78,0;8,5;5,0
DeRycke;SVM;graphlet;weighted;1000;84,14979824590657;0,7765324887456763;56,0;95,0;109,0;133,0;5,388535031847134;2,0;57,06806282722513;0,43734427906662177;10,0;29,0;51,0;80,0;16,254777070063696;9,0
DeRycke;SVM;graphlet;weighted;2000;85,05101244659113;0,8189108458583668;63,0;104,0;112,0;135,0;8,365714285714287;2,0;54,519190042727104;0,4571778993684171;6,0;16,0;29,0;56,0;27,257142857142856;19,0
DeRycke;SVM;graphlet;unweighted;100;67,30599647266314;0,69717868338558;19,0;30,0;36,0;36,0;2,0833333333333335;1,0;62,52204585537919;0,603239289446186;15,0;31,0;35,0;36,0;2,2222222222222223;2,0
DeRycke;SVM;graphlet;unweighted;500;84,64483974229101;0,8424509258329813;53,0;81,0;93,0;107,0;3,8189655172413794;2,0;61,213987600794184;0,47128229457859977;15,0;43,0;61,0;81,0;8,181034482758621;5,0
DeRycke;SVM;graphlet;unweighted;1000;85,12938940207422;0,8176822262290527;55,0;97,0;112,0;133,0;5,095541401273885;2,0;58,56171007436557;0,4928093405434332;13,0;40,0;59,0;85,0;16,64968152866242;10,0
DeRycke;SVM;graphlet;unweighted;2000;86,09994426899499;0,8465950153079392;64,0;107,0;114,0;136,0;7,645714285714286;2,0;57,25194129667472;0,5293483314768638;7,0;22,0;39,0;66,0;27,702857142857145;13,0
DeRycke;SVM;autoencode;weighted;100;76,168430335097;0,7668756530825496;21,0;32,0;34,0;36,0;1,9166666666666667;1,0;67,74691358024691;0,6401253918495299;16,0;31,0;35,0;36,0;2,111111111111111;2,0
DeRycke;SVM;autoencode;weighted;500;84,6656063859962;0,8021574127612755;46,0;83,0;96,0;106,0;3,6120689655172415;2,0;59,81806394100248;0,5152103431913179;21,0;47,0;58,0;81,0;9,198275862068966;5,5
DeRycke;SVM;autoencode;weighted;1000;85,26278053823324;0,8021940585885567;53,0;102,0;115,0;137,0;5,235668789808917;2,0;57,0590589255344;0,4368829694353866;9,0;32,0;54,0;82,0;17,414012738853504;9,0
DeRycke;SVM;autoencode;weighted;2000;85,74534646108118;0,8418140163376316;65,0;108,0;115,0;132,0;7,908571428571428;2,0;56,712242244101795;0,48816595743739644;14,0;23,0;35,0;62,0;27,605714285714285;16,0
DeRycke;SVM;autoencode;unweighted;100;75,39682539682539;0,754858934169279;20,0;33,0;35,0;36,0;1,9444444444444444;1,0;68,60670194003528;0,5836990595611286;15,0;32,0;35,0;36,0;2,0833333333333335;2,0
DeRycke;SVM;autoencode;unweighted;500;85,35090562826694;0,8347875544588984;49,0;88,0;95,0;107,0;3,543103448275862;2,0;61,567527047287165;0,525132214441523;16,0;48,0;60,0;85,0;8,387931034482758;5,0
DeRycke;SVM;autoencode;unweighted;1000;85,60893053656584;0,8190526851366096;55,0;103,0;111,0;135,0;5,050955414012739;2,0;59,68836495814853;0,47187337998252393;6,0;28,0;53,0;96,0;16,0828025477707;8,0
DeRycke;SVM;autoencode;unweighted;2000;85,50414267137285;0,8243747214793113;63,0;105,0;116,0;134,0;8,074285714285715;2,0;57,88393089355378;0,4850989607351612;11,0;20,0;32,0;69,0;26,514285714285716;14,0
DeRycke;SVM;combi;weighted;100;66,68871252204586;0,6634273772204806;17,0;31,0;35,0;36,0;2,138888888888889;2,0;54,96031746031746;0,5128526645768026;11,0;29,0;36,0;36,0;2,4166666666666665;2,0
DeRycke;SVM;combi;weighted;500;83,66880748814782;0,8121578950700201;48,0;82,0;93,0;108,0;3,956896551724138;2,0;58,16230398314357;0,4525352660193568;12,0;43,0;55,0;80,0;9,155172413793103;6,0
DeRycke;SVM;combi;weighted;1000;83,14169473438491;0,7741475260323984;56,0;95,0;103,0;131,0;5,707006369426751;3,0;55,19441758095175;0,4123382770725244;2,0;21,0;44,0;71,0;16,751592356687897;12,0
DeRycke;SVM;combi;weighted;2000;84,63548207319339;0,8144606398430837;64,0;102,0;110,0;130,0;8,434285714285714;2,0;54,09266208433958;0,434703290052022;2,0;7,0;22,0;54,0;27,634285714285713;18,0
DeRycke;SVM;combi;unweighted;100;66,31393298059965;0,6561128526645768;17,0;32,0;35,0;36,0;2,138888888888889;2,0;57,054673721340386;0,5181818181818182;11,0;31,0;36,0;36,0;2,3333333333333335;2,0
DeRycke;SVM;combi;unweighted;500;84,61596904250577;0,8423083759084973;52,0;83,0;96,0;106,0;3,9310344827586206;2,0;59,66864540702622;0,46123135894245015;12,0;45,0;57,0;83,0;8,913793103448276;6,0
DeRycke;SVM;combi;unweighted;1000;83,8113182379031;0,8060768136629379;59,0;94,0;106,0;130,0;5,414012738853503;2,0;55,51238870177077;0,4416691856301872;7,0;22,0;49,0;81,0;17,94267515923567;10,0
DeRycke;SVM;combi;unweighted;2000;85,43213821289244;0,8447299441169089;65,0;103,0;111,0;132,0;8,0;2,0;55,44016347761471;0,47519450816364756;3,0;18,0;32,0;63,0;29,217142857142857;16,0
DeRycke;DT;normal;weighted;100;61,19929453262786;0,6267502612330198;16,0;29,0;35,0;35,0;2,4722222222222223;2,0;73,87566137566137;0,7183908045977012;18,0;33,0;35,0;36,0;1,8888888888888888;1,5
DeRycke;DT;normal;weighted;500;84,28927428177803;0,8173797557474201;54,0;82,0;91,0;108,0;3,8017241379310347;2,0;69,55407431419425;0,5871803271387082;22,0;56,0;74,0;94,0;6,448275862068965;4,0
DeRycke;DT;normal;weighted;1000;84,93513856004269;0,7931459323204942;60,0;100,0;109,0;136,0;5,445859872611465;2,0;68,04698702771202;0,5880689529111366;20,0;44,0;70,0;101,0;11,165605095541402;7,0
DeRycke;DT;normal;weighted;2000;84,654133382872;0,812830457345173;65,0;112,0;117,0;128,0;8,72;2,0;72,29069292216236;0,7032866896833312;16,0;34,0;55,0;96,0;14,291428571428572;9,0
DeRycke;DT;normal;unweighted;100;74,4268077601411;0,7888192267502612;21,0;31,0;34,0;36,0;2,0555555555555554;1,0;73,69929453262787;0,7115987460815046;18,0;33,0;35,0;36,0;1,9444444444444444;1,5
DeRycke;DT;normal;unweighted;500;84,03703553628591;0,8024280154969011;53,0;83,0;92,0;105,0;3,896551724137931;2,0;67,31836784310548;0,5721432656939996;15,0;55,0;72,0;91,0;6,896551724137931;4,0
DeRycke;DT;normal;unweighted;1000;85,86154000066696;0,8116404393480179;59,0;100,0;115,0;138,0;5,222929936305732;2,0;65,46603528195551;0,5992950974905862;12,0;48,0;68,0;95,0;12,375796178343949;7,0
DeRycke;DT;normal;unweighted;2000;84,71528887237601;0,812657033129734;65,0;112,0;117,0;129,0;8,657142857142857;2,0;73,61969162177225;0,7214298987204524;10,0;36,0;60,0;101,0;13,594285714285714;9,0
DeRycke;DT;graphlet;weighted;100;59,082892416225754;0,5984326018808778;16,0;28,0;35,0;35,0;2,5277777777777777;2,0;71,494708994709;0,6333333333333333;15,0;33,0;36,0;36,0;1,9166666666666667;2,0
DeRycke;DT;graphlet;weighted;500;85,11031646338992;0,8258529078861144;55,0;82,0;93,0;107,0;3,6293103448275863;2,0;67,94693869281575;0,5461534106204396;15,0;56,0;73,0;93,0;6,827586206896552;4,0
DeRycke;DT;graphlet;weighted;1000;85,11104812085237;0,8071151610749617;61,0;99,0;108,0;135,0;5,267515923566879;2,0;67,31650381832127;0,5967218048320939;15,0;45,0;72,0;100,0;11,394904458598726;7,0
DeRycke;DT;graphlet;weighted;2000;84,62990897269181;0,8123064683076942;63,0;111,0;117,0;129,0;8,725714285714286;2,0;72,7843210105889;0,7121278501895342;14,0;38,0;57,0;97,0;13,937142857142858;9,0
DeRycke;DT;graphlet;unweighted;100;68,09964726631395;0,7156739811912225;19,0;29,0;33,0;36,0;2,2777777777777777;1,0;72,57495590828924;0,7062695924764891;17,0;33,0;35,0;36,0;1,9444444444444444;2,0
DeRycke;DT;graphlet;unweighted;500;84,81401191296244;0,8035820875033759;54,0;84,0;94,0;106,0;3,7327586206896552;2,0;65,950808379594;0,5735064001329724;17,0;53,0;68,0;89,0;7,275862068965517;4,0
DeRycke;DT;graphlet;unweighted;1000;85,44719378397305;0,8064827410356002;58,0;98,0;114,0;136,0;5,318471337579618;2,0;68,02331010104378;0,6228908594623719;15,0;53,0;75,0;100,0;11,305732484076433;7,0
DeRycke;DT;graphlet;unweighted;2000;84,91688649451979;0,8190760638097315;67,0;115,0;117,0;130,0;8,588571428571429;2,0;72,26052387144716;0,7141738582834899;10,0;37,0;58,0;96,0;14,348571428571429;9,0
DeRycke;DT;autoencode;weighted;100;63,337742504409164;0,6410658307210031;16,0;29,0;34,0;36,0;2,3333333333333335;2,0;70,59082892416225;0,6890282131661443;17,0;34,0;35,0;36,0;2,0;2,0
DeRycke;DT;autoencode;weighted;500;83,50976538757648;0,7905366733701271;53,0;80,0;91,0;107,0;3,9051724137931036;2,0;70,67192754973864;0,6322727842392735;28,0;64,0;76,0;92,0;6,586206896551724;3,0
DeRycke;DT;autoencode;weighted;1000;85,12755527395205;0,7918346418255594;58,0;99,0;112,0;138,0;5,3949044585987265;2,0;69,37689665521725;0,6190615615967042;18,0;53,0;74,0;100,0;10,40764331210191;6,0
DeRycke;DT;autoencode;weighted;2000;85,18803641092327;0,8148402442238042;65,0;111,0;117,0;130,0;8,28;2,0;72,40980865688279;0,7056872439627219;13,0;33,0;60,0;94,0;14,251428571428571;8,0
DeRycke;DT;autoencode;unweighted;100;62,21340388007055;0,6167189132706374;17,0;29,0;33,0;35,0;2,5;2,0;73,65520282186948;0,7031347962382446;18,0;33,0;35,0;36,0;1,9722222222222223;1,5
DeRycke;DT;autoencode;unweighted;500;84,76994610802706;0,806320825149729;53,0;83,0;93,0;107,0;3,6120689655172415;2,0;65,88597593095345;0,5526386666855724;13,0;50,0;71,0;89,0;7,146551724137931;4,0
DeRycke;DT;autoencode;unweighted;1000;84,71337579617834;0,7900043841196537;58,0;97,0;110,0;136,0;5,496815286624204;2,0;68,25441024443926;0,6118343903466108;15,0;49,0;71,0;102,0;10,828025477707007;7,0
DeRycke;DT;autoencode;unweighted;2000;84,66498235184841;0,8110507631083768;64,0;109,0;117,0;129,0;8,651428571428571;2,0;72,59817945383615;0,7048965158672268;7,0;44,0;60,0;97,0;14,222857142857142;9,0
DeRycke;DT;combi;weighted;100;65,71869488536154;0,6525600835945664;18,0;29,0;34,0;36,0;2,2777777777777777;1,5;63,73456790123456;0,5918495297805643;14,0;33,0;34,0;36,0;2,3055555555555554;2,0
DeRycke;DT;combi;weighted;500;84,47212204708457;0,8062777074329213;53,0;84,0;92,0;109,0;3,6810344827586206;2,0;68,51371611491551;0,5927954686674551;21,0;54,0;72,0;91,0;6,793103448275862;4,0
DeRycke;DT;combi;weighted;1000;84,31370260446192;0,7861317595142364;56,0;98,0;108,0;134,0;5,585987261146497;2,0;69,49278020475539;0,6208256434881695;23,0;56,0;75,0;99,0;10,48407643312102;6,0
DeRycke;DT;combi;weighted;2000;85,1994055359465;0,8145409945918076;64,0;112,0;118,0;129,0;8,285714285714286;2,0;73,29890395690136;0,7085043023025435;11,0;37,0;64,0;99,0;13,834285714285715;8,0
DeRycke;DT;combi;unweighted;100;60,912698412698404;0,5806687565308255;16,0;29,0;33,0;35,0;2,5555555555555554;2,0;74,0079365079365;0,7296760710553813;19,0;33,0;35,0;36,0;1,9166666666666667;1,0
DeRycke;DT;combi;unweighted;500;83,59333846590218;0,8061213072709026;52,0;79,0;88,0;107,0;3,7844827586206895;2,0;68,35467401434418;0,5874419891390915;19,0;53,0;76,0;92,0;6,724137931034483;4,0
DeRycke;DT;combi;unweighted;1000;85,2551105479041;0,8062301600704598;58,0;102,0;111,0;138,0;5,388535031847134;2,0;69,0634274852436;0,6205340189671937;17,0;52,0;73,0;103,0;10,579617834394904;7,0
DeRycke;DT;combi;unweighted;2000;84,5790079881107;0,8124004782540205;65,0;109,0;116,0;129,0;8,72;2,0;72,68497120564741;0,7065168214634763;12,0;41,0;60,0;97,0;14,131428571428572;9,0
DeRycke;KNN;normal;weighted;100;63,580246913580254;0,6742946708463952;15,0;30,0;34,0;36,0;2,361111111111111;2,0;77,38095238095238;0,7561128526645767;19,0;33,0;35,0;36,0;1,8611111111111112;1,0
DeRycke;KNN;normal;weighted;500;62,954840147493826;0,5662921331204572;22,0;43,0;56,0;91,0;8,10344827586207;6,0;70,32953118035577;0,6237578366375889;28,0;58,0;76,0;93,0;6,491379310344827;3,5
DeRycke;KNN;normal;weighted;1000;60,59342381698737;0,5501351321821423;19,0;44,0;52,0;92,0;15,337579617834395;9,0;71,79311034781739;0,6399861645346381;28,0;63,0;81,0;108,0;10,050955414012739;5,0
DeRycke;KNN;normal;weighted;2000;57,734423184098084;0,5102930025328757;18,0;34,0;47,0;65,0;25,662857142857142;18,0;76,83120936280885;0,7428302281777507;29,0;63,0;82,0;109,0;12,211428571428572;7,0
DeRycke;KNN;normal;unweighted;100;62,16931216931217;0,6378265412748172;15,0;30,0;33,0;36,0;2,4722222222222223;2,0;75,24250440917108;0,7545454545454544;18,0;33,0;35,0;36,0;1,9166666666666667;1,5
DeRycke;KNN;normal;unweighted;500;61,82077879978929;0,5894851861593421;23,0;41,0;53,0;88,0;8,405172413793103;6,0;71,17134000567285;0,6287536480881014;28,0;61,0;78,0;94,0;6,353448275862069;3,0
DeRycke;KNN;normal;unweighted;1000;60,7104745389669;0,5325500818931291;17,0;42,0;50,0;94,0;15,401273885350319;9,0;71,20385500383499;0,6376042183735796;25,0;60,0;78,0;107,0;10,19108280254777;6,0
DeRycke;KNN;normal;unweighted;2000;58,13219394389746;0,5119036519519055;19,0;32,0;45,0;66,0;25,62857142857143;18,0;76,92171651495448;0,7442199342556424;30,0;64,0;82,0;109,0;12,177142857142858;7,0
DeRycke;KNN;graphlet;weighted;100;61,243386243386254;0,5943573667711598;14,0;30,0;35,0;36,0;2,3055555555555554;2,0;74,55908289241621;0,7942528735632185;20,0;32,0;34,0;36,0;2,0;1,0
DeRycke;KNN;graphlet;weighted;500;60,87614976295635;0,5333630910907271;21,0;42,0;53,0;88,0;8,543103448275861;6,0;69,36768102435269;0,6175447963541071;23,0;58,0;76,0;93,0;6,646551724137931;3,5
DeRycke;KNN;graphlet;weighted;1000;61,54867109080602;0,5315063597669842;18,0;45,0;53,0;94,0;14,834394904458598;8,0;70,2547770700637;0,6371740306591911;24,0;59,0;74,0;103,0;10,477707006369426;6,0
DeRycke;KNN;graphlet;weighted;2000;58,90016719301505;0,5045386952352549;17,0;34,0;49,0;67,0;24,708571428571428;17,0;76,0794352591492;0,7395961860874983;23,0;60,0;78,0;105,0;12,554285714285715;7,0
DeRycke;KNN;graphlet;unweighted;100;63,117283950617285;0,6115987460815047;14,0;31,0;35,0;36,0;2,2222222222222223;2,0;77,9320987654321;0,8078369905956113;21,0;33,0;35,0;36,0;1,8333333333333333;1,0
DeRycke;KNN;graphlet;unweighted;500;60,461829895862884;0,5255473832253402;19,0;40,0;52,0;87,0;8,594827586206897;6,0;69,54445074759917;0,6186614425828807;26,0;58,0;75,0;92,0;6,646551724137931;3,5
DeRycke;KNN;graphlet;unweighted;1000;61,84329876279722;0,5313366942533965;18,0;47,0;54,0;93,0;14,853503184713375;8,0;70,75482709173976;0,6353389529477069;18,0;59,0;77,0;106,0;10,299363057324841;6,0
DeRycke;KNN;graphlet;unweighted;2000;57,91209362808842;0,49025863231659184;18,0;30,0;46,0;62,0;25,302857142857142;18,0;76,0677689020992;0,7382295795707989;21,0;58,0;77,0;105,0;12,554285714285715;7,0
DeRycke;KNN;autoencode;weighted;100;70,56878306878306;0,7296760710553813;17,0;32,0;35,0;36,0;1,9722222222222223;2,0;76,60934744268077;0,7305120167189132;19,0;33,0;35,0;36,0;1,8333333333333333;1,0
DeRycke;KNN;autoencode;weighted;500;63,11388224806515;0,5691430103134397;22,0;43,0;56,0;91,0;8,068965517241379;6,0;71,23262692977835;0,6292409775227993;28,0;61,0;78,0;94,0;6,344827586206897;3,0
DeRycke;KNN;autoencode;weighted;1000;60,57858405308968;0,5506994596675224;19,0;44,0;52,0;92,0;15,369426751592357;9,0;71,8994897789042;0,6411703750609539;29,0;64,0;81,0;108,0;10,02547770700637;5,0
DeRycke;KNN;autoencode;weighted;2000;57,1418168307635;0,49091407171526563;15,0;31,0;44,0;62,0;25,89142857142857;18,0;76,9059632175367;0,7440005397843831;29,0;64,0;82,0;109,0;12,182857142857143;7,0
DeRycke;KNN;autoencode;unweighted;100;74,75749559082892;0,774712643678161;21,0;32,0;35,0;36,0;1,9722222222222223;1,0;78,3068783068783;0,7812957157784743;21,0;32,0;35,0;36,0;1,8333333333333333;1,0
DeRycke;KNN;autoencode;unweighted;500;61,82077879978929;0,5894851861593421;23,0;41,0;53,0;88,0;8,405172413793103;6,0;71,17134000567285;0,6287536480881014;28,0;61,0;78,0;94,0;6,353448275862069;3,0
DeRycke;KNN;autoencode;unweighted;1000;60,77783706272718;0,5332518362790941;17,0;42,0;51,0;94,0;15,382165605095542;8,0;71,18584720045354;0,6396693812808478;26,0;62,0;78,0;107,0;10,222929936305732;6,0
DeRycke;KNN;autoencode;unweighted;2000;57,993386587404785;0,5221405485848887;18,0;31,0;44,0;65,0;25,611428571428572;18,0;76,9059632175367;0,7440005397843831;30,0;63,0;82,0;109,0;12,182857142857143;7,0
DeRycke;KNN;combi;weighted;100;62,367724867724874;0,6391849529780564;15,0;30,0;35,0;36,0;2,3055555555555554;2,0;68,58465608465609;0,6468129571577848;17,0;31,0;34,0;36,0;2,138888888888889;2,0
DeRycke;KNN;combi;weighted;500;65,6205680943312;0,5821644554433094;33,0;51,0;59,0;91,0;7,75;5,0;69,88786012399206;0,6169669682609542;25,0;61,0;74,0;91,0;6,568965517241379;3,0
DeRycke;KNN;combi;weighted;1000;58,25907893420482;0,49492061933573595;13,0;36,0;45,0;89,0;16,14012738853503;9,0;71,4162803881682;0,6380976773953934;24,0;62,0;78,0;105,0;10,13375796178344;6,0
DeRycke;KNN;combi;weighted;2000;56,10031580902841;0,48990352312531377;12,0;27,0;42,0;60,0;26,64;18,0;76,26253018762772;0,742744849337985;30,0;60,0;78,0;106,0;12,491428571428571;7,0
DeRycke;KNN;combi;unweighted;100;59,038800705467374;0,5587251828631139;14,0;30,0;34,0;36,0;2,4166666666666665;2,0;74,2283950617284;0,6718913270637408;18,0;33,0;34,0;36,0;1,9166666666666667;1,5
DeRycke;KNN;combi;unweighted;500;65,48533165849507;0,5662301809879938;28,0;50,0;58,0;91,0;7,646551724137931;5,5;69,95218606912759;0,6142838999819107;26,0;60,0;76,0;91,0;6,568965517241379;3,0
DeRycke;KNN;combi;unweighted;1000;58,64758061826792;0,4912641917186308;12,0;35,0;46,0;90,0;16,019108280254777;9,0;71,75842865241603;0,6377802404375639;23,0;64,0;81,0;108,0;10,044585987261147;5,0
DeRycke;KNN;combi;unweighted;2000;55,445662270109594;0,48211136474391103;10,0;22,0;37,0;58,0;27,085714285714285;19,0;76,55470926992383;0,7434911552880794;30,0;62,0;79,0;106,0;12,354285714285714;7,0
DeRycke;RF;normal;weighted;100;75,81569664902999;0,7497387669801463;22,0;32,0;36,0;36,0;1,8333333333333333;1,0;71,47266313932981;0,5616509926854755;15,0;34,0;36,0;36,0;1,8888888888888888;2,0
DeRycke;RF;normal;weighted;500;85,33723003363183;0,8203951128383014;54,0;84,0;93,0;106,0;3,456896551724138;2,0;57,90449369909639;0,43285321279176986;9,0;41,0;58,0;82,0;9,327586206896552;5,5
DeRycke;RF;normal;weighted;1000;83,29092606796279;0,7634513353352996;47,0;94,0;108,0;132,0;5,821656050955414;3,0;56,41477973788641;0,41826776053486037;4,0;24,0;51,0;82,0;18,254777070063696;9,0
DeRycke;RF;normal;weighted;2000;81,89262493033624;0,7709830197573416;47,0;90,0;104,0;126,0;9,742857142857142;3,0;52,09526286457367;0,37920922978677496;2,0;9,0;19,0;50,0;30,422857142857143;18,0
DeRycke;RF;normal;unweighted;100;78,76984126984125;0,8009404388714734;23,0;33,0;35,0;36,0;1,8055555555555556;1,0;65,27777777777779;0,5385579937304076;16,0;30,0;35,0;36,0;2,1944444444444446;2,0
DeRycke;RF;normal;unweighted;500;85,12399205802504;0,834396863326288;53,0;85,0;93,0;104,0;3,5;2,0;59,45996596296445;0,48459158155841786;15,0;45,0;60,0;79,0;8,931034482758621;5,0
DeRycke;RF;normal;unweighted;1000;83,01430619935306;0,7573885358447372;48,0;93,0;107,0;131,0;5,796178343949045;3,0;55,441524660686305;0,4040429028792848;3,0;21,0;42,0;91,0;17,605095541401273;8,0
DeRycke;RF;normal;unweighted;2000;82,37324911759242;0,7837077309716951;45,0;93,0;107,0;125,0;9,588571428571429;3,0;52,6669143600223;0,4068304894602122;2,0;7,0;22,0;55,0;30,502857142857142;17,0
DeRycke;RF;graphlet;weighted;100;75,1763668430335;0,7382445141065831;20,0;34,0;36,0;36,0;1,8333333333333333;1,0;67,12962962962963;0,6060606060606062;15,0;32,0;36,0;36,0;2,0555555555555554;2,0
DeRycke;RF;graphlet;weighted;500;85,67202885043964;0,8210820748310103;54,0;84,0;94,0;106,0;3,3793103448275863;2,0;55,63738401069735;0,39283711491136014;7,0;43,0;58,0;73,0;9,887931034482758;5,5
DeRycke;RF;graphlet;weighted;1000;83,48217560943075;0,7671434069025902;53,0;93,0;109,0;131,0;5,828025477707007;2,0;55,25727815386667;0,41051963145787806;3,0;21,0;49,0;87,0;18,32484076433121;9,0
DeRycke;RF;graphlet;weighted;2000;82,0798811071893;0,7872342483016671;49,0;92,0;108,0;123,0;9,588571428571429;3,0;54,459000557310056;0,43430208606212795;4,0;9,0;18,0;46,0;28,045714285714286;16,0
DeRycke;RF;graphlet;unweighted;100;76,49911816578484;0,7795193312434692;21,0;33,0;35,0;36,0;1,8333333333333333;1,0;63,73456790123457;0,5928944618599792;14,0;30,0;36,0;36,0;2,2222222222222223;2,0
DeRycke;RF;graphlet;unweighted;500;85,20300660480571;0,8269389174404129;52,0;85,0;96,0;105,0;3,4741379310344827;2,0;58,63385874630252;0,43206727933523104;12,0;41,0;58,0;80,0;9,10344827586207;5,5
DeRycke;RF;graphlet;unweighted;1000;83,4349884950145;0,7636540151402329;54,0;91,0;108,0;131,0;5,726114649681529;2,0;55,49087938106513;0,4120451737828405;2,0;19,0;52,0;89,0;18,229299363057326;8,0
DeRycke;RF;graphlet;unweighted;2000;83,09299647036968;0,801226236231695;51,0;96,0;107,0;128,0;8,98857142857143;3,0;54,513022478172026;0,43428877007680267;0,0;9,0;21,0;64,0;29,434285714285714;15,0
DeRycke;RF;autoencode;weighted;100;76,52116402116403;0,7731452455590386;21,0;32,0;36,0;36,0;1,8055555555555556;1,0;68,40828924162257;0,6021943573667712;14,0;33,0;36,0;36,0;2,0;2,0
DeRycke;RF;autoencode;weighted;500;85,44258276267271;0,8185488436384244;52,0;86,0;96,0;108,0;3,4224137931034484;2,0;61,198792495644064;0,5226916121971688;12,0;48,0;66,0;85,0;8,612068965517242;5,0
DeRycke;RF;autoencode;weighted;1000;84,74038750125055;0,8061615491520108;57,0;102,0;113,0;133,0;5,496815286624204;2,0;58,86050621936173;0,4638220618665187;1,0;34,0;57,0;90,0;16,197452229299362;10,0
DeRycke;RF;autoencode;weighted;2000;83,29637748467397;0,8162882098377838;51,0;91,0;107,0;131,0;9,325714285714286;3,0;56,74850455136541;0,4703971390900818;4,0;9,0;22,0;65,0;26,32;18,0
DeRycke;RF;autoencode;unweighted;100;77,57936507936508;0,8002089864158829;22,0;33,0;35,0;36,0;1,8333333333333333;1,0;71,38447971781305;0,6768025078369905;17,0;33,0;36,0;36,0;1,9166666666666667;2,0
DeRycke;RF;autoencode;unweighted;500;85,7723165444305;0,8238254180373469;53,0;87,0;95,0;109,0;3,4655172413793105;2,0;62,81301916609263;0,5456124322166527;15,0;51,0;66,0;83,0;8,241379310344827;4,0
DeRycke;RF;autoencode;unweighted;1000;84,75472704838765;0,7912746942737562;53,0;99,0;112,0;131,0;5,32484076433121;2,0;59,80291459632506;0,47442232896963915;4,0;24,0;55,0;96,0;15,694267515923567;9,0
DeRycke;RF;autoencode;unweighted;2000;83,47263607653726;0,8115525653391379;56,0;97,0;107,0;129,0;8,994285714285715;3,0;55,24116663570501;0,4188537653498248;1,0;9,0;17,0;61,0;26,52;17,0
DeRycke;RF;combi;weighted;100;74,38271604938271;0,7439916405433648;20,0;32,0;36,0;36,0;1,8611111111111112;1,0;65,91710758377425;0,5715778474399165;14,0;33,0;36,0;36,0;2,0555555555555554;2,0
DeRycke;RF;combi;weighted;500;85,62644353498926;0,8175630127946388;52,0;85,0;98,0;106,0;3,4051724137931036;2,0;60,706977592284936;0,48419810531964014;13,0;47,0;64,0;84,0;8,836206896551724;5,0
DeRycke;RF;combi;weighted;1000;84,27535265281622;0,799051168906703;60,0;98,0;112,0;130,0;5,598726114649682;2,0;57,410377830393166;0,4435263273399358;1,0;30,0;54,0;88,0;17,121019108280255;9,0
DeRycke;RF;combi;weighted;2000;82,83343860300947;0,8101754929679914;57,0;93,0;105,0;129,0;9,588571428571429;3,0;55,842764257848785;0,49115513953125794;5,0;15,0;30,0;61,0;27,18285714285714;16,0
DeRycke;RF;combi;unweighted;100;72,33245149911816;0,7307210031347962;19,0;32,0;35,0;36,0;2,0555555555555554;1,0;72,8395061728395;0,7610240334378264;20,0;32,0;35,0;36,0;1,9444444444444444;1,0
DeRycke;RF;combi;unweighted;500;85,68773045909477;0,8200645863215685;53,0;85,0;95,0;108,0;3,4224137931034484;2,0;61,190181936059;0,46601351156430976;13,0;47,0;67,0;82,0;8,586206896551724;4,0
DeRycke;RF;combi;unweighted;1000;84,5314636342415;0,7822197033354332;52,0;100,0;112,0;133,0;5,471337579617835;2,0;59,23466835628772;0,43991774678915213;1,0;28,0;59,0;96,0;15,898089171974522;8,0
DeRycke;RF;combi;unweighted;2000;83,68619728775776;0,8068233401444933;57,0;97,0;107,0;130,0;8,90857142857143;3,0;53,90733791566041;0,4241877159860081;1,0;11,0;22,0;46,0;27,714285714285715;16,0
Teslovich;LR;normal;weighted;100;72,04884667571235;0,6754745254745255;11,0;19,0;21,0;22,0;2,272727272727273;1,5;65,06105834464043;0,5615884115884117;8,0;17,0;20,0;22,0;2,5;2,0
