Gene rank;DEPICT For SNP rank;predicates For SNP rank;node2vec normal For SNP rank;node2vec graphlet For SNP rank;node2vec autoencode For SNP rank;node2vec combi For SNP rank;network distance For SNP rank;EVOKE For SNP rank;rdf2vec For SNP rank;struc2vec For SNP rank;Recall snps;Recall genes;Recall entries;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso)
False;True;True;True;True;True;False;True;False;False;False;40,0;120,0;44,0;80,23590333716916;0,7054487179487179;26,0;41,0;42,0;43,0;2,5;1,0
False;True;True;True;True;True;False;False;True;False;False;40,0;120,0;44,0;79,84752589182969;0,7167307692307692;26,0;39,0;42,0;43,0;2,477272727272727;1,0
False;True;True;True;True;True;False;False;False;True;False;40,0;120,0;44,0;86,21979286536249;0,8256410256410257;31,0;43,0;43,0;43,0;2,25;1,0
False;True;True;True;True;True;False;False;False;False;True;40,0;120,0;44,0;84,46490218642117;0,7956730769230769;30,0;42,0;43,0;43,0;2,2954545454545454;1,0
False;True;True;True;True;False;True;True;False;False;False;40,0;120,0;44,0;81,05581127733026;0,7313782051282052;27,0;39,0;42,0;43,0;1,9318181818181819;1,0
False;True;True;True;True;False;True;False;True;False;False;40,0;120,0;44,0;80,58112773302646;0,7175641025641026;28,0;39,0;42,0;43,0;2,5;1,0
False;True;True;True;True;False;True;False;False;True;False;40,0;120,0;44,0;86,10471806674339;0,8086538461538462;31,0;41,0;42,0;43,0;1,7954545454545454;1,0
False;True;True;True;True;False;True;False;False;False;True;40,0;120,0;44,0;81,81818181818181;0,7550641025641026;28,0;42,0;43,0;43,0;2,340909090909091;1,0
False;True;True;True;True;False;False;True;True;False;False;40,0;120,0;44,0;78,38032220943614;0,6858653846153846;24,0;41,0;43,0;43,0;2,477272727272727;1,0
False;True;True;True;True;False;False;True;False;True;False;40,0;120,0;44,0;87,68699654775605;0,8315705128205128;31,0;42,0;43,0;43,0;1,6590909090909092;1,0
False;True;True;True;True;False;False;True;False;False;True;40,0;120,0;44,0;82,9113924050633;0,7471153846153846;29,0;41,0;43,0;43,0;2,3636363636363638;1,0
False;True;True;True;True;False;False;False;True;True;False;40,0;120,0;44,0;86,62255466052935;0,8193910256410257;32,0;42,0;42,0;43,0;2,2954545454545454;1,0
False;True;True;True;True;False;False;False;True;False;True;40,0;120,0;44,0;84,23475258918297;0,7692307692307693;29,0;42,0;43,0;43,0;2,25;1,0
False;True;True;True;True;False;False;False;False;True;True;40,0;120,0;44,0;86,21979286536249;0,790224358974359;31,0;43,0;43,0;43,0;2,25;1,0
False;True;True;True;False;True;True;True;False;False;False;40,0;120,0;44,0;81,80379746835443;0,755224358974359;27,0;42,0;42,0;43,0;1,8863636363636365;1,0
False;True;True;True;False;True;True;False;True;False;False;40,0;120,0;44,0;82,3216340621404;0,7625320512820513;28,0;40,0;43,0;43,0;2,4318181818181817;1,0
False;True;True;True;False;True;True;False;False;True;False;40,0;120,0;44,0;86,6800920598389;0,8214743589743589;31,0;41,0;42,0;43,0;1,75;1,0
False;True;True;True;False;True;True;False;False;False;True;40,0;120,0;44,0;80,60989643268125;0,7317307692307693;27,0;39,0;42,0;43,0;2,477272727272727;1,0
False;True;True;True;False;True;False;True;True;False;False;40,0;120,0;44,0;82,88262370540852;0,7530128205128206;28,0;42,0;43,0;43,0;2,25;1,0
False;True;True;True;False;True;False;True;False;True;False;40,0;120,0;44,0;87,21231300345225;0,8280448717948719;31,0;42,0;43,0;43,0;1,6590909090909092;1,0
False;True;True;True;False;True;False;True;False;False;True;40,0;120,0;44,0;81,42980437284236;0,7419551282051282;27,0;40,0;43,0;43,0;2,340909090909091;1,0
False;True;True;True;False;True;False;False;True;True;False;40,0;120,0;44,0;86,55063291139241;0,8233974358974357;31,0;41,0;42,0;43,0;2,227272727272727;1,0
False;True;True;True;False;True;False;False;True;False;True;40,0;120,0;44,0;82,16340621403913;0,7699358974358974;28,0;40,0;43,0;43,0;2,272727272727273;1,0
False;True;True;True;False;True;False;False;False;True;True;40,0;120,0;44,0;87,9602991944764;0,8379807692307694;32,0;42,0;43,0;43,0;2,1363636363636362;1,0
False;True;True;True;False;False;True;True;True;False;False;40,0;120,0;44,0;81,2428078250863;0,7189743589743589;25,0;41,0;42,0;43,0;1,8863636363636365;1,0
False;True;True;True;False;False;True;True;False;True;False;40,0;120,0;44,0;90,00287686996548;0,8628205128205128;33,0;42,0;43,0;43,0;1,5909090909090908;1,0
False;True;True;True;False;False;True;True;False;False;True;40,0;120,0;44,0;79,9626006904488;0,708974358974359;27,0;40,0;41,0;43,0;2,0454545454545454;1,0
False;True;True;True;False;False;True;False;True;True;False;40,0;120,0;44,0;88,0897583429229;0,840224358974359;32,0;41,0;42,0;43,0;1,7045454545454546;1,0
False;True;True;True;False;False;True;False;True;False;True;40,0;120,0;44,0;81,99079401611047;0,7610897435897436;28,0;40,0;43,0;43,0;2,409090909090909;1,0
False;True;True;True;False;False;True;False;False;True;True;40,0;120,0;44,0;89,49942462600691;0,8464743589743591;33,0;42,0;43,0;43,0;1,6136363636363635;1,0
False;True;True;True;False;False;False;True;True;True;False;40,0;120,0;44,0;89,52819332566169;0,8592948717948719;33,0;42,0;43,0;43,0;1,5909090909090908;1,0
False;True;True;True;False;False;False;True;True;False;True;40,0;120,0;44,0;81,94764096662831;0,741121794871795;27,0;42,0;43,0;43,0;2,2954545454545454;1,0
False;True;True;True;False;False;False;True;False;True;True;40,0;120,0;44,0;87,61507479861909;0,8217948717948719;32,0;42,0;43,0;43,0;1,6590909090909092;1,0
False;True;True;True;False;False;False;False;True;True;True;40,0;120,0;44,0;87,9602991944764;0,8379807692307694;32,0;42,0;43,0;43,0;2,1363636363636362;1,0
False;True;True;False;True;True;True;True;False;False;False;40,0;120,0;44,0;79,09953970080552;0,7063782051282051;25,0;39,0;42,0;43,0;2,0;1,0
False;True;True;False;True;True;True;False;True;False;False;40,0;120,0;44,0;79,74683544303798;0,7104807692307692;27,0;39,0;42,0;43,0;2,5;1,0
False;True;True;False;True;True;True;False;False;True;False;40,0;120,0;44,0;85,41426927502877;0,7919871794871793;31,0;40,0;42,0;43,0;1,8181818181818181;1,0
False;True;True;False;True;True;True;False;False;False;True;40,0;120,0;44,0;84,40736478711163;0,8140384615384617;30,0;41,0;43,0;43,0;2,25;1,0
False;True;True;False;True;True;False;True;True;False;False;40,0;120,0;44,0;79,38722669735328;0,6983653846153846;25,0;40,0;43,0;43,0;2,477272727272727;1,0
False;True;True;False;True;True;False;True;False;True;False;40,0;120,0;44,0;87,42807825086307;0,8336538461538462;31,0;41,0;43,0;43,0;1,6818181818181819;1,0
False;True;True;False;True;True;False;True;False;False;True;40,0;120,0;44,0;83,67376294591486;0,7658653846153847;30,0;41,0;43,0;43,0;2,3636363636363638;1,0
False;True;True;False;True;True;False;False;True;True;False;40,0;120,0;44,0;86,2054085155351;0,8089743589743591;32,0;40,0;43,0;43,0;2,3181818181818183;1,0
False;True;True;False;True;True;False;False;True;False;True;40,0;120,0;44,0;86,40678941311852;0,8254807692307693;31,0;42,0;43,0;43,0;2,2045454545454546;1,0
False;True;True;False;True;True;False;False;False;True;True;40,0;120,0;44,0;88,53567318757193;0,8402243589743591;33,0;43,0;43,0;43,0;2,1818181818181817;1,0
False;True;True;False;True;False;True;True;True;False;False;40,0;120,0;44,0;79,90506329113924;0,7201282051282052;26,0;40,0;42,0;43,0;1,9545454545454546;1,0
False;True;True;False;True;False;True;True;False;True;False;40,0;120,0;44,0;85,11219792865361;0,8057371794871795;29,0;41,0;43,0;43,0;1,75;1,0
False;True;True;False;True;False;True;True;False;False;True;40,0;120,0;44,0;79,2433831990794;0,7013782051282053;25,0;40,0;43,0;43,0;1,9318181818181819;1,0
False;True;True;False;True;False;True;False;True;True;False;40,0;120,0;44,0;85,15535097813579;0,7857371794871794;31,0;39,0;42,0;43,0;1,8409090909090908;1,0
False;True;True;False;True;False;True;False;True;False;True;40,0;120,0;44,0;79,97698504027618;0,7027884615384615;25,0;40,0;43,0;43,0;2,3863636363636362;1,0
False;True;True;False;True;False;True;False;False;True;True;40,0;120,0;44,0;89,49942462600691;0,8524038461538461;33,0;42,0;43,0;43,0;1,6136363636363635;1,0
False;True;True;False;True;False;False;True;True;True;False;40,0;120,0;44,0;86,78078250863062;0,8232371794871796;30,0;42,0;43,0;43,0;1,6818181818181819;1,0
False;True;True;False;True;False;False;True;True;False;True;40,0;120,0;44,0;82,62370540851555;0,736698717948718;28,0;42,0;43,0;43,0;2,3636363636363638;1,0
False;True;True;False;True;False;False;True;False;True;True;40,0;120,0;44,0;85,51495972382048;0,7899038461538461;30,0;41,0;43,0;43,0;1,75;1,0
False;True;True;False;True;False;False;False;True;True;True;40,0;120,0;44,0;88,53567318757193;0,8402243589743591;33,0;43,0;43,0;43,0;2,1818181818181817;1,0
