bp distance absolute;DEPICT p-value;predicates_score;node2vec_normal_score;node2vec_graphlet_score;node2vec_autoencode_score;node2vec_combi_score;distance_score;EVOKE_score;rdf2vec_score;struc2vec_score;Recall snps;Recall genes;Recall entries;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso)
False;False;False;False;False;False;False;False;False;True;True;42,0;133,0;46,0;88,05555555555556;0,7978959025470653;32,0;45,0;45,0;45,0;1,8043478260869565;1,0
True;True;True;False;False;False;False;False;False;False;False;40,0;120,0;44,0;79,86191024165707;0,7274999999999999;26,0;41,0;43,0;43,0;2,227272727272727;1,0
True;True;False;True;False;False;False;False;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;True;False;False;True;False;False;False;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;True;False;False;False;True;False;False;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;True;False;False;False;False;True;False;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;True;False;False;False;False;False;True;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;True;False;False;False;False;False;False;True;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;True;False;False;False;False;False;False;False;True;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;True;False;False;False;False;False;False;False;False;True;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;True;True;False;False;False;False;False;False;False;40,0;120,0;44,0;79,86191024165707;0,7274999999999999;26,0;41,0;43,0;43,0;2,227272727272727;1,0
True;False;True;False;True;False;False;False;False;False;False;40,0;120,0;44,0;79,86191024165707;0,7274999999999999;26,0;41,0;43,0;43,0;2,227272727272727;1,0
True;False;True;False;False;True;False;False;False;False;False;40,0;120,0;44,0;79,86191024165707;0,7274999999999999;26,0;41,0;43,0;43,0;2,227272727272727;1,0
True;False;True;False;False;False;True;False;False;False;False;40,0;120,0;44,0;79,86191024165707;0,7274999999999999;26,0;41,0;43,0;43,0;2,227272727272727;1,0
True;False;True;False;False;False;False;True;False;False;False;40,0;120,0;44,0;79,86191024165707;0,7274999999999999;26,0;41,0;43,0;43,0;2,227272727272727;1,0
True;False;True;False;False;False;False;False;True;False;False;40,0;120,0;44,0;79,86191024165707;0,7274999999999999;26,0;41,0;43,0;43,0;2,227272727272727;1,0
True;False;True;False;False;False;False;False;False;True;False;40,0;120,0;44,0;79,86191024165707;0,7274999999999999;26,0;41,0;43,0;43,0;2,227272727272727;1,0
True;False;True;False;False;False;False;False;False;False;True;40,0;120,0;44,0;79,86191024165707;0,7274999999999999;26,0;41,0;43,0;43,0;2,227272727272727;1,0
True;False;False;True;True;False;False;False;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;True;False;True;False;False;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;True;False;False;True;False;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;True;False;False;False;True;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;True;False;False;False;False;True;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;True;False;False;False;False;False;True;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;True;False;False;False;False;False;False;True;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;True;True;False;False;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;True;False;True;False;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;True;False;False;True;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;True;False;False;False;True;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;True;False;False;False;False;True;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;True;False;False;False;False;False;True;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;False;True;True;False;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;False;True;False;True;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;False;True;False;False;True;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;False;True;False;False;False;True;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;False;True;False;False;False;False;True;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;False;False;True;True;False;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;False;False;True;False;True;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;False;False;True;False;False;True;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;False;False;True;False;False;False;True;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;False;False;False;True;True;False;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;False;False;False;True;False;True;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;False;False;False;True;False;False;True;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;False;False;False;False;True;True;False;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;False;False;False;False;True;False;True;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
True;False;False;False;False;False;False;False;False;True;True;42,0;133,0;46,0;81,18357487922705;0,7394135948953225;27,0;43,0;45,0;45,0;1,934782608695652;1,0
False;True;True;True;False;False;False;False;False;False;False;40,0;120,0;44,0;83,93268124280783;0,7786538461538461;28,0;42,0;42,0;44,0;1,6590909090909092;1,0
False;True;True;False;True;False;False;False;False;False;False;40,0;120,0;44,0;83,67376294591485;0,7805448717948719;28,0;41,0;42,0;44,0;1,6818181818181819;1,0
False;True;True;False;False;True;False;False;False;False;False;40,0;120,0;44,0;82,10586881472956;0,7436858974358975;27,0;40,0;43,0;44,0;1,7272727272727273;1,0
False;True;True;False;False;False;True;False;False;False;False;40,0;120,0;44,0;85,2704257767549;0,809070512820513;29,0;42,0;42,0;44,0;1,6363636363636365;1,0
False;True;True;False;False;False;False;True;False;False;False;40,0;120,0;44,0;82,58055235903336;0,7736538461538462;28,0;39,0;42,0;44,0;1,7727272727272727;1,0
False;True;True;False;False;False;False;False;True;False;False;40,0;120,0;44,0;84,23475258918297;0,8151602564102565;29,0;40,0;44,0;44,0;1,6136363636363635;1,0
False;True;True;False;False;False;False;False;False;True;False;40,0;120,0;44,0;84,24913693901036;0,816602564102564;29,0;41,0;43,0;44,0;1,6363636363636365;1,0
False;True;True;False;False;False;False;False;False;False;True;40,0;120,0;44,0;83,41484464902187;0,7599038461538462;28,0;41,0;43,0;44,0;1,6590909090909092;1,0
False;True;False;True;True;False;False;False;False;False;False;42,0;133,0;46,0;84,56521739130434;0,7940528924748194;28,0;44,0;44,0;46,0;1,7173913043478262;1,0
False;True;False;True;False;True;False;False;False;False;False;42,0;133,0;46,0;82,6207729468599;0,7507250962400465;26,0;43,0;44,0;45,0;1,8478260869565217;1,0
False;True;False;True;False;False;True;False;False;False;False;42,0;133,0;46,0;85,95410628019323;0,8224898486526394;30,0;44,0;44,0;45,0;1,8478260869565217;1,0
False;True;False;True;False;False;False;True;False;False;False;42,0;133,0;46,0;84,52898550724638;0,7873160892263882;29,0;43,0;44,0;45,0;1,8478260869565217;1,0
False;True;False;True;False;False;False;False;True;False;False;42,0;133,0;46,0;87,42753623188406;0,8476111374782471;32,0;44,0;44,0;46,0;1,608695652173913;1,0
False;True;False;True;False;False;False;False;False;True;False;42,0;133,0;46,0;84,85507246376811;0,7869930918103676;29,0;44,0;44,0;45,0;1,7608695652173914;1,0
False;True;False;True;False;False;False;False;False;False;True;42,0;133,0;46,0;85,59178743961353;0,7776920845857722;31,0;44,0;45,0;45,0;1,8043478260869565;1,0
False;True;False;False;True;True;False;False;False;False;False;42,0;133,0;46,0;82,62077294685992;0,7327888519748985;27,0;43,0;44,0;46,0;1,7608695652173914;1,0
False;True;False;False;True;False;True;False;False;False;False;42,0;133,0;46,0;85,65217391304348;0,8065245478036176;30,0;44,0;44,0;46,0;1,7173913043478262;1,0
False;True;False;False;True;False;False;True;False;False;False;42,0;133,0;46,0;82,18599033816425;0,7392949427833149;27,0;41,0;44,0;46,0;1,7826086956521738;1,0
False;True;False;False;True;False;False;False;True;False;False;42,0;133,0;46,0;84,05797101449275;0,7985616727311081;29,0;42,0;44,0;46,0;1,7173913043478262;1,0
False;True;False;False;True;False;False;False;False;True;False;42,0;133,0;46,0;83,09178743961353;0,7724582080894373;28,0;43,0;44,0;46,0;1,7173913043478262;1,0
False;True;False;False;True;False;False;False;False;False;True;42,0;133,0;46,0;85,97826086956522;0,811329958339925;31,0;43,0;45,0;46,0;1,6521739130434783;1,0
False;True;False;False;False;True;True;False;False;False;False;42,0;133,0;46,0;86,08695652173914;0,8216131413805832;31,0;43,0;44,0;45,0;1,826086956521739;1,0
False;True;False;False;False;True;False;True;False;False;False;42,0;133,0;46,0;84,6256038647343;0,7895441122185309;30,0;42,0;44,0;45,0;1,826086956521739;1,0
False;True;False;False;False;True;False;False;True;False;False;42,0;133,0;46,0;87,34299516908213;0,8512563940304804;32,0;43,0;44,0;46,0;1,565217391304348;1,0
False;True;False;False;False;True;False;False;False;True;False;42,0;133,0;46,0;84,95169082125604;0,8031100036913992;30,0;43,0;44,0;46,0;1,7391304347826086;1,0
False;True;False;False;False;True;False;False;False;False;True;42,0;133,0;46,0;85,72463768115941;0,7921478668986973;31,0;43,0;44,0;45,0;1,826086956521739;1,0
False;True;False;False;False;False;True;True;False;False;False;42,0;133,0;46,0;86,8719806763285;0,8448689553340717;32,0;43,0;44,0;45,0;1,826086956521739;1,0
False;True;False;False;False;False;True;False;True;False;False;42,0;133,0;46,0;86,52173913043478;0,8274732373569582;31,0;44,0;44,0;46,0;1,6521739130434783;1,0
False;True;False;False;False;False;True;False;False;True;False;42,0;133,0;46,0;85,55555555555556;0,8043097083794758;30,0;44,0;44,0;45,0;1,8043478260869565;1,0
False;True;False;False;False;False;True;False;False;False;True;42,0;133,0;46,0;86,30434782608695;0,8208155355165322;31,0;44,0;44,0;45,0;1,8695652173913044;1,0
False;True;False;False;False;False;False;True;True;False;False;42,0;133,0;46,0;83,6352657004831;0,8053775773875441;29,0;42,0;45,0;46,0;1,7391304347826086;1,0
False;True;False;False;False;False;False;True;False;True;False;42,0;133,0;46,0;81,78743961352657;0,7492946791119549;27,0;42,0;44,0;45,0;1,891304347826087;1,0
False;True;False;False;False;False;False;True;False;False;True;42,0;133,0;46,0;83,01932367149757;0,7487937035279228;28,0;43,0;45,0;45,0;1,891304347826087;1,0
False;True;False;False;False;False;False;False;True;True;False;42,0;133,0;46,0;85,38647342995169;0,8407820492538101;31,0;43,0;44,0;46,0;1,673913043478261;1,0
False;True;False;False;False;False;False;False;True;False;True;42,0;133,0;46,0;87,68115942028986;0,8490151874703371;32,0;44,0;45,0;46,0;1,5434782608695652;1,0
False;True;False;False;False;False;False;False;False;True;True;42,0;133,0;46,0;84,6256038647343;0,7680021621051522;30,0;43,0;45,0;45,0;1,7608695652173914;1,0
False;False;True;True;True;False;False;False;False;False;False;40,0;120,0;44,0;77,77617951668586;0,6504166666666666;22,0;42,0;42,0;43,0;1,9772727272727273;1,5
False;False;True;True;False;True;False;False;False;False;False;40,0;120,0;44,0;77,40218642117377;0,638125;22,0;40,0;42,0;44,0;1,8863636363636365;1,5
False;False;True;True;False;False;True;False;False;False;False;40,0;120,0;44,0;79,78998849252015;0,677724358974359;24,0;41,0;42,0;43,0;1,9318181818181819;1,0
False;False;True;True;False;False;False;True;False;False;False;40,0;120,0;44,0;78,04948216340621;0,6577884615384616;23,0;40,0;43,0;44,0;1,8636363636363635;1,0
False;False;True;True;False;False;False;False;True;False;False;40,0;120,0;44,0;79,28653624856156;0,6993910256410257;24,0;41,0;43,0;44,0;1,7727272727272727;1,0
False;False;True;True;False;False;False;False;False;True;False;40,0;120,0;44,0;78,26524741081704;0,645;23,0;40,0;43,0;43,0;1,9772727272727273;1,0
False;False;True;True;False;False;False;False;False;False;True;40,0;120,0;44,0;82,22094361334868;0,6820512820512821;25,0;42,0;43,0;43,0;1,8181818181818181;1,0
False;False;True;False;True;True;False;False;False;False;False;40,0;120,0;44,0;80,2934407364787;0,6947435897435897;25,0;40,0;43,0;44,0;1,7727272727272727;1,0
False;False;True;False;True;False;True;False;False;False;False;40,0;120,0;44,0;79,93383199079402;0,6984294871794872;25,0;40,0;42,0;44,0;1,8636363636363635;1,0
False;False;True;False;True;False;False;True;False;False;False;40,0;120,0;44,0;80,14959723820483;0,7011538461538461;25,0;40,0;43,0;44,0;1,7954545454545454;1,0
False;False;True;False;True;False;False;False;True;False;False;40,0;120,0;44,0;80,98388952819333;0,7413782051282052;24,0;42,0;43,0;44,0;1,6818181818181819;1,0
False;False;True;False;True;False;False;False;False;True;False;40,0;120,0;44,0;80,4085155350978;0,7045192307692307;25,0;41,0;43,0;44,0;1,7727272727272727;1,0
False;False;True;False;True;False;False;False;False;False;True;40,0;120,0;44,0;83,08400460299194;0,7417628205128206;26,0;43,0;43,0;44,0;1,6363636363636365;1,0
False;False;True;False;False;True;True;False;False;False;False;40,0;120,0;44,0;81,63118527042577;0,7033653846153847;26,0;41,0;42,0;43,0;1,8636363636363635;1,0
False;False;True;False;False;True;False;True;False;False;False;40,0;120,0;44,0;77,90563866513234;0,6232692307692308;23,0;40,0;43,0;44,0;1,8409090909090908;1,0
False;False;True;False;False;True;False;False;True;False;False;40,0;120,0;44,0;78,15017261219793;0,6752403846153847;22,0;41,0;44,0;44,0;1,75;1,5
False;False;True;False;False;True;False;False;False;True;False;40,0;120,0;44,0;76,82681242807826;0,6122115384615385;22,0;40,0;42,0;44,0;1,9090909090909092;1,5
False;False;True;False;False;True;False;False;False;False;True;40,0;120,0;44,0;84,70943613348678;0,7186538461538461;27,0;43,0;44,0;44,0;1,5227272727272727;1,0
False;False;True;False;False;False;True;True;False;False;False;40,0;120,0;44,0;77,89125431530495;0,6558012820512821;23,0;40,0;42,0;43,0;2,090909090909091;1,0
False;False;True;False;False;False;True;False;True;False;False;40,0;120,0;44,0;80,91196777905638;0,7100961538461539;25,0;41,0;42,0;44,0;1,7727272727272727;1,0
False;False;True;False;False;False;True;False;False;True;False;40,0;120,0;44,0;78,43785960874568;0,6690064102564104;23,0;41,0;42,0;43,0;1,9318181818181819;1,0
False;False;True;False;False;False;True;False;False;False;True;40,0;120,0;44,0;80,45166858457998;0,6792948717948718;24,0;42,0;42,0;43,0;2,0;1,0
False;False;True;False;False;False;False;True;True;False;False;40,0;120,0;44,0;79,81875719217491;0,6974358974358974;24,0;40,0;43,0;44,0;1,7727272727272727;1,0
False;False;True;False;False;False;False;True;False;True;False;40,0;120,0;44,0;76,45281933256616;0,6248717948717949;22,0;39,0;43,0;44,0;1,9772727272727273;1,5
False;False;True;False;False;False;False;True;False;False;True;40,0;120,0;44,0;80,92635212888378;0,6752564102564104;25,0;41,0;43,0;43,0;1,8181818181818181;1,0
False;False;True;False;False;False;False;False;True;True;False;40,0;120,0;44,0;77,40218642117375;0,6307692307692309;23,0;40,0;43,0;44,0;1,8636363636363635;1,0
False;False;True;False;False;False;False;False;True;False;True;40,0;120,0;44,0;83,54430379746836;0,7413782051282052;26,0;42,0;44,0;44,0;1,5681818181818181;1,0
False;False;True;False;False;False;False;False;False;True;True;40,0;120,0;44,0;82,03394706559264;0,7073076923076924;26,0;42,0;43,0;43,0;1,8181818181818181;1,0
False;False;False;True;True;True;False;False;False;False;False;42,0;133,0;46,0;81,54589371980676;0,6821705426356589;26,0;43,0;44,0;45,0;1,9782608695652173;1,0
False;False;False;True;True;False;True;False;False;False;False;42,0;133,0;46,0;81,44927536231884;0,703765227021041;26,0;43,0;44,0;45,0;2,0652173913043477;1,0
False;False;False;True;True;False;False;True;False;False;False;42,0;133,0;46,0;80,5072463768116;0,6889600801560934;25,0;43,0;45,0;45,0;1,934782608695652;1,0
False;False;False;True;True;False;False;False;True;False;False;42,0;133,0;46,0;83,756038647343;0,7444892685756473;27,0;45,0;45,0;45,0;1,7391304347826086;1,0
False;False;False;True;True;False;False;False;False;True;False;42,0;133,0;46,0;80,83333333333333;0,6940489374044191;24,0;44,0;44,0;45,0;1,891304347826087;1,0
