bp distance absolute;DEPICT p-value;predicates_score;node2vec_normal_score;node2vec_graphlet_score;node2vec_autoencode_score;node2vec_combi_score;distance_score;EVOKE_score;rdf2vec_score;struc2vec_score;Recall snps;Recall genes;Recall entries;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso)
False;True;True;False;True;True;False;True;True;True;False;40,0;120,0;44,0;84,49367088607595;0,8241346153846154;28,0;42,0;44,0;44,0;1,5454545454545454;1,0
False;True;True;False;True;True;False;True;True;False;True;40,0;120,0;44,0;84,09090909090908;0,7764102564102565;27,0;42,0;44,0;44,0;1,5454545454545454;1,0
False;True;True;False;True;True;False;True;False;True;True;40,0;120,0;44,0;81,27157652474108;0,7084615384615385;25,0;41,0;43,0;44,0;1,6818181818181819;1,0
False;True;True;False;True;True;False;False;True;True;True;40,0;120,0;44,0;86,6657077100115;0,8264102564102564;29,0;43,0;44,0;44,0;1,4545454545454546;1,0
False;True;True;False;True;False;True;True;True;True;False;40,0;120,0;44,0;83,99021864211737;0,8026602564102564;28,0;41,0;43,0;44,0;1,6136363636363635;1,0
False;True;True;False;True;False;True;True;True;False;True;40,0;120,0;44,0;84,4505178365938;0,7805769230769231;27,0;42,0;44,0;44,0;1,5454545454545454;1,0
False;True;True;False;True;False;True;True;False;True;True;40,0;120,0;44,0;84,49367088607596;0,7905128205128206;28,0;42,0;43,0;44,0;1,6363636363636365;1,0
False;True;True;False;True;False;True;False;True;True;True;40,0;120,0;44,0;85,50057537399309;0,8097435897435897;28,0;42,0;44,0;44,0;1,5;1,0
False;True;True;False;True;False;False;True;True;True;True;40,0;120,0;44,0;84,75258918296893;0,8026602564102564;28,0;43,0;44,0;44,0;1,5227272727272727;1,0
False;True;True;False;False;True;True;True;True;True;False;40,0;120,0;44,0;84,82451093210587;0,8234935897435897;29,0;41,0;43,0;44,0;1,6136363636363635;1,0
False;True;True;False;False;True;True;True;True;False;True;40,0;120,0;44,0;85,75949367088607;0,8230448717948716;29,0;41,0;43,0;44,0;1,5681818181818181;1,0
False;True;True;False;False;True;True;True;False;True;True;40,0;120,0;44,0;83,3716915995397;0,7786538461538461;27,0;41,0;43,0;44,0;1,6590909090909092;1,0
False;True;True;False;False;True;True;False;True;True;True;40,0;120,0;44,0;86,16225546605294;0,8334615384615385;29,0;42,0;43,0;44,0;1,5227272727272727;1,0
False;True;True;False;False;True;False;True;True;True;True;40,0;120,0;44,0;86,80955120828537;0,8389102564102565;30,0;42,0;44,0;44,0;1,4772727272727273;1,0
