bp distance absolute;DEPICT p-value;predicates_score;node2vec_normal_score;node2vec_graphlet_score;node2vec_autoencode_score;node2vec_combi_score;distance_score;EVOKE_score;rdf2vec_score;struc2vec_score;Recall snps;Recall genes;Recall entries;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso)
True;False;False;False;True;True;False;False;False;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;False;True;False;False;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;False;False;True;False;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;False;False;False;True;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;False;False;False;False;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;True;False;False;False;False;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;False;True;True;False;False;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;False;True;False;True;False;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;False;True;False;False;True;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;False;True;False;False;False;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;False;True;False;False;False;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;False;False;True;True;False;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;False;False;True;False;True;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;False;False;True;False;False;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;False;False;True;False;False;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;False;False;False;True;True;False;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;False;False;False;True;False;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;False;False;False;True;False;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;False;False;False;False;True;True;False;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;False;False;False;False;True;False;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
True;False;False;False;False;False;False;False;False;True;True;87,0;228,0;87,0;82,63725280217035;0,7354985298048651;61,0;80,0;85,0;86,0;1,7126436781609196;1,0
False;True;True;True;False;False;False;False;False;False;False;79,0;192,0;79,0;85,98694620253164;0,8565956029313793;60,0;76,0;79,0;79,0;1,3924050632911393;1,0
False;True;True;False;True;False;False;False;False;False;False;79,0;192,0;79,0;82,37737341772153;0,7946607023888836;54,0;76,0;78,0;79,0;1,518987341772152;1,0
False;True;True;False;False;True;False;False;False;False;False;79,0;192,0;79,0;80,99287974683546;0,8068985755528061;58,0;70,0;76,0;78,0;1,8860759493670887;1,0
False;True;True;False;False;False;True;False;False;False;False;79,0;192,0;79,0;84,19204905063292;0,821258050188763;58,0;74,0;78,0;79,0;1,4936708860759493;1,0
False;True;True;False;False;False;False;True;False;False;False;79,0;192,0;79,0;88,00929588607596;0,8621157323688969;63,0;76,0;79,0;79,0;1,3417721518987342;1,0
False;True;True;False;False;False;False;False;True;False;False;79,0;192,0;79,0;84,99307753164558;0,8270597379524761;60,0;75,0;79,0;79,0;1,4303797468354431;1,0
False;True;True;False;False;False;False;False;False;True;False;79,0;192,0;79,0;83,20806962025316;0,8087822404111544;57,0;73,0;78,0;79,0;1,5063291139240507;1,0
False;True;True;False;False;False;False;False;False;False;True;79,0;192,0;79,0;81,55162183544303;0,7751340376257098;56,0;71,0;77,0;79,0;1,6329113924050633;1,0
False;True;False;True;True;False;False;False;False;False;False;87,0;228,0;87,0;79,05690012136787;0,7513397232723616;58,0;76,0;86,0;86,0;1,8735632183908046;1,0
False;True;False;True;False;True;False;False;False;False;False;87,0;228,0;87,0;80,68465767116443;0,771774480976566;61,0;78,0;85,0;86,0;2,0229885057471266;1,0
False;True;False;True;False;False;True;False;False;False;False;87,0;228,0;87,0;78,82487327764689;0,752561703644302;59,0;78,0;85,0;86,0;2,1379310344827585;1,0
False;True;False;True;False;False;False;True;False;False;False;87,0;228,0;87,0;84,54701220818163;0,8092793073747363;64,0;80,0;86,0;87,0;1,5172413793103448;1,0
False;True;False;True;False;False;False;False;True;False;False;87,0;228,0;87,0;82,47661883344041;0,7949936991637071;62,0;79,0;86,0;86,0;1,9885057471264367;1,0
False;True;False;True;False;False;False;False;False;True;False;87,0;228,0;87,0;79,47454844006569;0,7560398925675591;56,0;77,0;85,0;87,0;1,7126436781609196;1,0
False;True;False;True;False;False;False;False;False;False;True;87,0;228,0;87,0;79,727993146284;0,7530247196446074;59,0;76,0;85,0;86,0;1,8045977011494252;1,0
False;True;False;False;True;True;False;False;False;False;False;87,0;228,0;87,0;79,04262154636967;0,7566514131269544;56,0;79,0;84,0;86,0;2,0229885057471266;1,0
False;True;False;False;True;False;True;False;False;False;False;87,0;228,0;87,0;80,6703790961662;0,7491954235137877;59,0;81,0;83,0;86,0;2,103448275862069;1,0
False;True;False;False;True;False;False;True;False;False;False;87,0;228,0;87,0;84,76833012065396;0,8225296266595384;64,0;81,0;86,0;87,0;1,5402298850574712;1,0
False;True;False;False;True;False;False;False;True;False;False;87,0;228,0;87,0;82,47304918969087;0,801011846420828;61,0;79,0;85,0;86,0;1,9310344827586208;1,0
False;True;False;False;True;False;False;False;False;True;False;87,0;228,0;87,0;80,18133790247732;0,7656184366288616;57,0;76,0;86,0;87,0;1,6896551724137931;1,0
False;True;False;False;True;False;False;False;False;False;True;87,0;228,0;87,0;80,34197187120726;0,7442990160512213;60,0;78,0;84,0;86,0;1,8735632183908046;1,0
False;True;False;False;False;True;True;False;False;False;False;87,0;228,0;87,0;79,97786820875275;0,7583634585438915;57,0;80,0;85,0;86,0;2,0919540229885056;1,0
False;True;False;False;False;True;False;True;False;False;False;87,0;228,0;87,0;83,02634397087171;0,8060159196887344;62,0;82,0;86,0;86,0;1,6666666666666667;1,0
False;True;False;False;False;True;False;False;True;False;False;87,0;228,0;87,0;81,99828657100021;0,778162828884561;60,0;81,0;86,0;86,0;1,9655172413793103;1,0
False;True;False;False;False;True;False;False;False;True;False;87,0;228,0;87,0;80,93096308988363;0,7867867007802852;58,0;81,0;84,0;86,0;1,793103448275862;1,0
False;True;False;False;False;True;False;False;False;False;True;87,0;228,0;87,0;79,11044477761119;0,7519570779394354;57,0;80,0;85,0;86,0;1,9770114942528736;1,0
False;True;False;False;False;False;True;True;False;False;False;87,0;228,0;87,0;83,22981366459628;0,8070443137604324;61,0;81,0;84,0;87,0;1,5747126436781609;1,0
False;True;False;False;False;False;True;False;True;False;False;87,0;228,0;87,0;82,67294923966588;0,7890349537302224;63,0;80,0;84,0;86,0;2,0114942528735633;1,0
False;True;False;False;False;False;True;False;False;True;False;87,0;228,0;87,0;82,53016348968373;0,7897928573550065;62,0;79,0;84,0;87,0;1,6666666666666667;1,0
False;True;False;False;False;False;True;False;False;False;True;87,0;228,0;87,0;79,36031984007997;0,7654338666768501;60,0;75,0;83,0;86,0;1,9885057471264367;1,0
False;True;False;False;False;False;False;True;True;False;False;87,0;228,0;87,0;87,39558792032554;0,8588204282871486;66,0;84,0;86,0;87,0;1,4022988505747127;1,0
False;True;False;False;False;False;False;True;False;True;False;87,0;228,0;87,0;84,01870493324766;0,7983716475095785;63,0;80,0;85,0;87,0;1,5402298850574712;1,0
False;True;False;False;False;False;False;True;False;False;True;87,0;228,0;87,0;85,03962304562005;0,8128991060025543;65,0;80,0;86,0;87,0;1,5172413793103448;1,0
False;True;False;False;False;False;False;False;True;True;False;87,0;228,0;87,0;84,67551938316556;0,8344168862412649;65,0;79,0;85,0;87,0;1,5862068965517242;1,0
False;True;False;False;False;False;False;False;True;False;True;87,0;228,0;87,0;82,94424216463196;0,8052824132415153;61,0;82,0;85,0;86,0;1,735632183908046;1,0
False;True;False;False;False;False;False;False;False;True;True;87,0;228,0;87,0;81,1808381523524;0,7834983855432932;61,0;76,0;84,0;87,0;1,7241379310344827;1,0
False;False;True;True;True;False;False;False;False;False;False;79,0;192,0;79,0;84,73595727848101;0,8423788902636339;60,0;74,0;78,0;79,0;1,4936708860759493;1,0
False;False;True;True;False;True;False;False;False;False;False;79,0;192,0;79,0;81,09177215189874;0,8027902033564925;57,0;73,0;78,0;78,0;1,860759493670886;1,0
False;False;True;True;False;False;True;False;False;False;False;79,0;192,0;79,0;86,42207278481013;0,860362932648076;62,0;76,0;79,0;79,0;1,4050632911392404;1,0
False;False;True;True;False;False;False;True;False;False;False;79,0;192,0;79,0;84,29588607594938;0,8178872814948764;56,0;76,0;79,0;79,0;1,4177215189873418;1,0
False;False;True;True;False;False;False;False;True;False;False;79,0;192,0;79,0;86,36768196202532;0,8587053075727293;61,0;76,0;79,0;79,0;1,379746835443038;1,0
False;False;True;True;False;False;False;False;False;True;False;79,0;192,0;79,0;84,02393196202532;0,8153056692363821;59,0;73,0;79,0;79,0;1,4683544303797469;1,0
False;False;True;True;False;False;False;False;False;False;True;79,0;192,0;79,0;79,80617088607596;0,7470733796516609;55,0;71,0;78,0;79,0;1,6455696202531647;1,0
False;False;True;False;True;True;False;False;False;False;False;79,0;192,0;79,0;81,38844936708861;0,7949422607150788;56,0;73,0;77,0;78,0;1,8227848101265822;1,0
False;False;True;False;True;False;True;False;False;False;False;79,0;192,0;79,0;81,42306170886077;0,7849132324482091;56,0;74,0;77,0;78,0;1,6455696202531647;1,0
False;False;True;False;True;False;False;True;False;False;False;79,0;192,0;79,0;82,92128164556962;0,8159956854160718;57,0;76,0;77,0;79,0;1,5569620253164558;1,0
False;False;True;False;True;False;False;False;True;False;False;79,0;192,0;79,0;84,04371044303798;0,8152342882522764;58,0;76,0;78,0;78,0;1,518987341772152;1,0
False;False;True;False;True;False;False;False;False;True;False;79,0;192,0;79,0;83,02017405063292;0,8223565242219474;58,0;74,0;79,0;79,0;1,518987341772152;1,0
False;False;True;False;True;False;False;False;False;False;True;79,0;192,0;79,0;84,50356012658227;0,8248310650042829;60,0;76,0;78,0;79,0;1,5063291139240507;1,0
False;False;True;False;False;True;True;False;False;False;False;79,0;192,0;79,0;81,44778481012659;0,807009612639193;58,0;72,0;77,0;78,0;1,8987341772151898;1,0
False;False;True;False;False;True;False;True;False;False;False;79,0;192,0;79,0;83,47507911392405;0,820286475682878;58,0;75,0;78,0;78,0;1,6329113924050633;1,0
False;False;True;False;False;True;False;False;True;False;False;79,0;192,0;79,0;84,11293512658227;0,8228958472129692;61,0;72,0;78,0;78,0;1,759493670886076;1,0
False;False;True;False;False;True;False;False;False;True;False;79,0;192,0;79,0;82,31309335443038;0,8118912788299866;58,0;71,0;77,0;78,0;1,759493670886076;1,0
False;False;True;False;False;True;False;False;False;False;True;79,0;192,0;79,0;81,60601265822784;0,7885338345864662;59,0;71,0;75,0;78,0;1,8481012658227849;1,0
False;False;True;False;False;False;True;True;False;False;False;79,0;192,0;79,0;84,28599683544304;0,814873417721519;58,0;76,0;78,0;79,0;1,481012658227848;1,0
False;False;True;False;False;False;True;False;True;False;False;79,0;192,0;79,0;82,85700158227849;0,8202468195805973;57,0;74,0;79,0;79,0;1,5063291139240507;1,0
False;False;True;False;False;False;True;False;False;True;False;79,0;192,0;79,0;85,25019778481013;0,8298475619428319;61,0;72,0;79,0;79,0;1,4683544303797469;1,0
False;False;True;False;False;False;True;False;False;False;True;79,0;192,0;79,0;85,38370253164557;0,8432473589035882;61,0;75,0;77,0;79,0;1,481012658227848;1,0
False;False;True;False;False;False;False;True;True;False;False;79,0;192,0;79,0;85,90288765822784;0,8345825005551853;56,0;79,0;79,0;79,0;1,3291139240506329;1,0
False;False;True;False;False;False;False;True;False;True;False;79,0;192,0;79,0;83,28223892405063;0,8032819390247772;56,0;76,0;79,0;79,0;1,4683544303797469;1,0
False;False;True;False;False;False;False;True;False;False;True;79,0;192,0;79,0;86,48635284810126;0,8458408679927665;60,0;77,0;79,0;79,0;1,3670886075949367;1,0
False;False;True;False;False;False;False;False;True;True;False;79,0;192,0;79,0;85,27986550632912;0,8495130230639892;57,0;76,0;79,0;79,0;1,379746835443038;1,0
False;False;True;False;False;False;False;False;True;False;True;79,0;192,0;79,0;85,19086234177216;0,8480298848386789;58,0;76,0;78,0;79,0;1,4430379746835442;1,0
False;False;True;False;False;False;False;False;False;True;True;79,0;192,0;79,0;84,3898338607595;0,8124861203642016;61,0;72,0;76,0;79,0;1,5949367088607596;1,0
False;False;False;True;True;True;False;False;False;False;False;87,0;228,0;87,0;79,00335546512459;0,7382013127803024;56,0;78,0;85,0;86,0;2,0229885057471266;1,0
False;False;False;True;True;False;True;False;False;False;False;87,0;228,0;87,0;75,47654744056543;0,6783762511509102;49,0;76,0;84,0;86,0;2,264367816091954;1,0
False;False;False;True;True;False;False;True;False;False;False;87,0;228,0;87,0;81,36288998357963;0,7684034274852238;58,0;79,0;86,0;87,0;1,632183908045977;1,0
False;False;False;True;True;False;False;False;True;False;False;87,0;228,0;87,0;77,84322124651959;0,7264026255606048;53,0;78,0;84,0;86,0;1,9310344827586208;1,0
