bp distance absolute;DEPICT p-value;predicates_score;node2vec_normal_score;node2vec_graphlet_score;node2vec_autoencode_score;node2vec_combi_score;distance_score;EVOKE_score;rdf2vec_score;struc2vec_score;Recall snps;Recall genes;Recall entries;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso)
False;True;True;False;False;False;True;False;False;False;False;38,0;78,0;38,0;78,58851674641149;0,8125;28,0;37,0;37,0;38,0;1,4210526315789473;1,0
False;True;True;False;False;False;False;True;False;False;False;38,0;78,0;38,0;77,36244019138756;0,8103070175438597;29,0;35,0;37,0;38,0;1,5;1,0
False;True;True;False;False;False;False;False;True;False;False;38,0;78,0;38,0;77,36244019138756;0,8103070175438597;29,0;35,0;37,0;38,0;1,5;1,0
False;True;True;False;False;False;False;False;False;True;False;38,0;78,0;38,0;77,36244019138756;0,8103070175438597;29,0;35,0;37,0;38,0;1,5;1,0
False;True;True;False;False;False;False;False;False;False;True;38,0;78,0;38,0;77,36244019138756;0,8103070175438597;29,0;35,0;37,0;38,0;1,5;1,0
False;True;False;True;True;False;False;False;False;False;False;41,0;91,0;41,0;72,40289069557363;0,753048780487805;27,0;37,0;40,0;41,0;1,6097560975609757;1,0
False;True;False;True;False;True;False;False;False;False;False;41,0;91,0;41,0;71,90605239385728;0,7266260162601627;26,0;39,0;40,0;41,0;1,5853658536585367;1,0
False;True;False;True;False;False;True;False;False;False;False;41,0;91,0;41,0;74,77416440831075;0,7652439024390244;27,0;40,0;40,0;41,0;1,5121951219512195;1,0
False;True;False;True;False;False;False;True;False;False;False;41,0;91,0;41,0;73,0126467931346;0,7571138211382115;28,0;37,0;40,0;41,0;1,6097560975609757;1,0
False;True;False;True;False;False;False;False;True;False;False;41,0;91,0;41,0;71,52213188798555;0,7449186991869919;27,0;37,0;40,0;41,0;1,6341463414634145;1,0
False;True;False;True;False;False;False;False;False;True;False;41,0;91,0;41,0;71,52213188798555;0,7571138211382115;27,0;37,0;40,0;41,0;1,6341463414634145;1,0
False;True;False;True;False;False;False;False;False;False;True;41,0;91,0;41,0;73,0126467931346;0,7571138211382115;28,0;37,0;40,0;41,0;1,6097560975609757;1,0
False;True;False;False;True;True;False;False;False;False;False;41,0;91,0;41,0;72,78681120144535;0,7367886178861789;26,0;39,0;40,0;41,0;1,5609756097560976;1,0
False;True;False;False;True;False;True;False;False;False;False;41,0;91,0;41,0;76,26467931345982;0,7794715447154472;28,0;40,0;40,0;41,0;1,4878048780487805;1,0
False;True;False;False;True;False;False;True;False;False;False;41,0;91,0;41,0;79,47154471544717;0,8323170731707317;32,0;38,0;40,0;41,0;1,4878048780487805;1,0
False;True;False;False;True;False;False;False;True;False;False;41,0;91,0;41,0;78,86178861788619;0,8323170731707317;31,0;38,0;40,0;41,0;1,4878048780487805;1,0
False;True;False;False;True;False;False;False;False;True;False;41,0;91,0;41,0;76,87443541102078;0,8140243902439024;30,0;37,0;40,0;41,0;1,5365853658536586;1,0
False;True;False;False;True;False;False;False;False;False;True;41,0;91,0;41,0;72,89972899728997;0,7632113821138211;27,0;38,0;40,0;41,0;1,5853658536585367;1,0
False;True;False;False;False;True;True;False;False;False;False;41,0;91,0;41,0;70,91237579042458;0,7225609756097561;25,0;40,0;40,0;41,0;1,5853658536585367;1,0
False;True;False;False;False;True;False;True;False;False;False;41,0;91,0;41,0;71,90605239385728;0,7286585365853658;26,0;39,0;40,0;41,0;1,5853658536585367;1,0
False;True;False;False;False;True;False;False;True;False;False;41,0;91,0;41,0;72,78681120144535;0,7367886178861789;26,0;39,0;40,0;41,0;1,5609756097560976;1,0
False;True;False;False;False;True;False;False;False;True;False;41,0;91,0;41,0;71,86088527551942;0,725609756097561;26,0;39,0;40,0;41,0;1,6097560975609757;1,0
False;True;False;False;False;True;False;False;False;False;True;41,0;91,0;41,0;72,289972899729;0,728658536585366;26,0;38,0;40,0;41,0;1,5853658536585367;1,0
False;True;False;False;False;False;True;True;False;False;False;41,0;91,0;41,0;75,38392050587173;0,7713414634146342;28,0;40,0;40,0;41,0;1,5121951219512195;1,0
False;True;False;False;False;False;True;False;True;False;False;41,0;91,0;41,0;74,27732610659442;0,7489837398373984;27,0;39,0;40,0;41,0;1,5365853658536586;1,0
False;True;False;False;False;False;True;False;False;True;False;41,0;91,0;41,0;74,50316169828366;0,7652439024390244;28,0;40,0;40,0;41,0;1,5365853658536586;1,0
False;True;False;False;False;False;True;False;False;False;True;41,0;91,0;41,0;75,76784101174346;0,7733739837398375;28,0;39,0;40,0;41,0;1,5121951219512195;1,0
False;True;False;False;False;False;False;True;True;False;False;41,0;91,0;41,0;73,50948509485096;0,7469512195121952;28,0;38,0;40,0;41,0;1,5853658536585367;1,0
False;True;False;False;False;False;False;True;False;True;False;41,0;91,0;41,0;75,38392050587174;0,777439024390244;29,0;37,0;40,0;41,0;1,5609756097560976;1,0
False;True;False;False;False;False;False;True;False;False;True;41,0;91,0;41,0;75,0;0,7713414634146343;29,0;38,0;40,0;41,0;1,5609756097560976;1,0
False;True;False;False;False;False;False;False;True;True;False;41,0;91,0;41,0;73,89340560072269;0,753048780487805;28,0;37,0;40,0;41,0;1,5853658536585367;1,0
False;True;False;False;False;False;False;False;True;False;True;41,0;91,0;41,0;74,39024390243904;0,7591463414634148;28,0;38,0;40,0;41,0;1,5609756097560976;1,0
False;True;False;False;False;False;False;False;False;True;True;41,0;91,0;41,0;73,89340560072269;0,7652439024390245;28,0;37,0;40,0;41,0;1,5853658536585367;1,0
False;False;True;True;True;False;False;False;False;False;False;38,0;78,0;38,0;70,60406698564593;0,7055921052631579;25,0;35,0;38,0;38,0;1,5526315789473684;1,0
False;False;True;True;False;True;False;False;False;False;False;38,0;78,0;38,0;75,0598086124402;0,7730263157894737;26,0;37,0;37,0;38,0;1,4736842105263157;1,0
False;False;True;True;False;False;True;False;False;False;False;38,0;78,0;38,0;82,20693779904306;0,850877192982456;30,0;37,0;38,0;38,0;1,3421052631578947;1,0
False;False;True;True;False;False;False;True;False;False;False;38,0;78,0;38,0;73,14593301435407;0,7445175438596492;26,0;35,0;38,0;38,0;1,5263157894736843;1,0
False;False;True;True;False;False;False;False;True;False;False;38,0;78,0;38,0;71,65071770334929;0,725328947368421;26,0;34,0;38,0;38,0;1,5789473684210527;1,0
False;False;True;True;False;False;False;False;False;True;False;38,0;78,0;38,0;72,8468899521531;0,7379385964912281;26,0;35,0;37,0;38,0;1,5789473684210527;1,0
False;False;True;True;False;False;False;False;False;False;True;38,0;78,0;38,0;74,9102870813397;0,7724780701754387;27,0;35,0;38,0;38,0;1,5;1,0
False;False;True;False;True;True;False;False;False;False;False;38,0;78,0;38,0;79,57535885167464;0,8037280701754387;28,0;37,0;37,0;38,0;1,394736842105263;1,0
False;False;True;False;True;False;True;False;False;False;False;38,0;78,0;38,0;80,86124401913875;0,8300438596491229;28,0;37,0;38,0;38,0;1,3157894736842106;1,0
False;False;True;False;True;False;False;True;False;False;False;38,0;78,0;38,0;75,41866028708134;0,7741228070175439;27,0;36,0;38,0;38,0;1,4736842105263157;1,0
False;False;True;False;True;False;False;False;True;False;False;38,0;78,0;38,0;74,64114832535886;0,75;26,0;36,0;38,0;38,0;1,4736842105263157;1,0
